,tweet_id
3020,1436407412806852608
1960,1437117111730589696
3334,1435365001154514944
1464,1435345451675422720
3929,1436670125055299584
783,1444416908082782208
2822,1436109994039013376
4517,1435332450419462144
3984,1437148948477747200
3188,1435421091443449856
266,1435429899498627072
1766,1435311812459831296
158,1436068258763853824
4113,1435398068061589504
1371,1437081187047157760
